,frame,x,y,ts,dst_px,dst_cm,speed_cms,angle,dir,box,wall_hit_B1B2,wall_hit_B2C,wall_hit_CD1,wall_hit_D1D2,wall_hit_CE1,wall_hit_E1E2,sharp_turns
0,3,309,151,0.05,4.47,0.04,,26.57,2,C,0,0,0,0,0,0,1
1,4,305,149,0.07,5.1,0.04,,11.31,1,C,0,0,0,0,0,0,1
2,5,300,148,0.08,4.47,0.04,,26.57,2,C,0,0,0,0,0,0,1
3,6,296,146,0.1,3.0,0.02,,0.0,1,C,0,0,0,0,0,0,1
4,7,293,146,0.12,5.0,0.04,,36.87,2,C,0,0,0,0,0,0,1
5,8,289,143,0.13,4.47,0.04,,26.57,2,C,0,0,0,0,0,0,1
6,9,285,141,0.15,3.61,0.03,,123.69,4,C,0,0,0,0,0,0,0
7,10,287,138,0.17,7.07,0.06,,135.0,4,C,0,0,0,0,0,0,0
8,11,292,133,0.18,6.32,0.05,,161.57,5,C,0,0,0,0,0,0,0
9,12,298,131,0.2,6.32,0.05,,161.57,5,C,0,0,0,0,0,0,0
10,13,304,129,0.22,5.66,0.04,,135.0,4,C,0,0,0,0,0,0,0
11,14,308,125,0.23,3.16,0.03,,161.57,5,C,0,0,0,0,0,0,0
12,15,311,124,0.25,2.24,0.02,,153.43,4,C,0,0,0,0,0,0,0
13,16,313,123,0.27,5.0,0.04,,143.13,4,C,0,0,0,0,0,0,0
14,17,317,120,0.28,2.83,0.02,,135.0,4,C,0,0,0,0,0,0,0
15,18,319,118,0.3,3.61,0.03,,123.69,4,C,0,0,0,0,0,0,0
16,19,321,115,0.32,5.39,0.04,,158.2,5,C,0,0,0,0,0,0,0
17,20,326,113,0.33,1.0,0.01,,180.0,5,C,0,0,0,0,0,0,0
18,21,327,113,0.35,1.41,0.01,,45.0,2,C,0,0,0,0,0,0,1
19,22,326,112,0.37,3.0,0.02,,180.0,5,C,0,0,0,0,0,0,0
20,23,329,112,0.38,1.0,0.01,,90.0,3,C,0,0,0,0,0,0,0
21,24,329,111,0.4,3.61,0.03,,56.31,2,C,0,0,0,0,0,0,1
22,25,327,108,0.42,3.16,0.03,,18.43,1,C,0,0,0,0,0,0,1
23,26,324,107,0.43,5.0,0.04,,0.0,1,C,0,0,0,0,0,0,1
24,27,319,107,0.45,5.1,0.04,,11.31,1,C,0,0,0,0,0,0,1
25,28,314,106,0.47,2.0,0.02,,0.0,1,C,0,0,0,0,0,0,1
26,29,312,106,0.48,1.41,0.01,,45.0,2,C,0,0,0,0,0,0,1
27,30,311,105,0.5,3.0,0.02,,0.0,1,C,0,0,0,0,0,0,1
28,31,308,105,0.52,3.0,0.02,,0.0,1,C,0,0,0,0,0,0,1
29,32,305,105,0.53,4.0,0.03,,0.0,1,C,0,0,0,0,0,0,1
