,frame,x,y,ts,dst_px,dst_cm,speed_cms,angle,dir,box,wall_hit_B1B2,wall_hit_B2C,wall_hit_CD1,wall_hit_D1D2,wall_hit_CE1,wall_hit_E1E2,sharp_turns
0,3,300,391,0.05,0.0,0.0,,0.0,1,E1,0,0,0,0,0,0,1
1,4,300,391,0.07,0.0,0.0,,0.0,1,E1,0,0,0,0,0,0,1
2,5,300,391,0.08,0.0,0.0,,0.0,1,E1,0,0,0,0,0,0,1
3,6,300,391,0.1,1.0,0.01,,0.0,1,E1,0,0,0,0,0,0,1
4,7,299,391,0.12,2.24,0.02,,63.43,2,E1,0,0,0,0,0,0,1
5,8,298,389,0.13,1.0,0.01,,180.0,5,E1,0,0,0,0,0,0,0
6,9,299,389,0.15,1.41,0.01,,45.0,2,E1,0,0,0,0,0,0,1
7,10,298,388,0.17,1.41,0.01,,45.0,2,E1,0,0,0,0,0,0,1
8,11,297,387,0.18,2.83,0.02,,45.0,2,E1,0,0,0,0,0,0,1
9,12,295,385,0.2,0.0,0.0,,0.0,1,E1,0,0,0,0,0,0,1
10,13,295,385,0.22,2.24,0.02,,26.57,2,E1,0,0,0,0,0,0,1
11,14,293,384,0.23,4.24,0.03,,45.0,2,E1,0,0,0,0,0,0,1
12,15,290,381,0.25,0.0,0.0,,0.0,1,E1,0,0,0,0,0,0,1
13,16,290,381,0.27,1.41,0.01,,45.0,2,E1,0,0,0,0,0,0,1
14,17,289,380,0.28,1.0,0.01,,0.0,1,E1,0,0,0,0,0,0,1
15,18,288,380,0.3,3.61,0.03,,33.69,2,E1,0,0,0,0,0,0,1
16,19,285,378,0.32,1.0,0.01,,0.0,1,E1,0,0,0,0,0,0,1
17,20,284,378,0.33,3.16,0.03,,18.43,1,E1,0,0,0,0,0,0,1
18,21,281,377,0.35,1.0,0.01,,0.0,1,E1,0,0,0,0,0,0,1
19,22,280,377,0.37,0.0,0.0,,0.0,1,E1,0,0,0,0,0,0,1
20,23,280,377,0.38,2.0,0.02,,0.0,1,E1,0,0,0,0,0,0,1
21,24,278,377,0.4,0.0,0.0,,0.0,1,E1,0,0,0,0,0,0,1
22,25,278,377,0.42,2.83,0.02,,45.0,2,E1,0,0,0,0,0,0,1
23,26,276,375,0.43,2.24,0.02,,26.57,2,E1,0,0,0,0,0,0,1
24,27,274,374,0.45,1.0,0.01,,270.0,7,E1,0,0,0,0,0,0,0
25,28,274,375,0.47,1.41,0.01,,45.0,2,E1,0,0,0,0,0,0,1
26,29,273,374,0.48,1.0,0.01,,90.0,3,E1,0,0,0,0,0,0,0
27,30,273,373,0.5,1.41,0.01,,45.0,2,E1,0,0,0,0,0,0,1
28,31,272,372,0.52,1.0,0.01,,180.0,5,E1,0,0,0,0,0,0,0
29,32,273,372,0.53,1.41,0.01,,135.0,4,E1,0,0,0,0,0,0,0
30,33,274,371,0.55,2.24,0.02,,153.43,4,E1,0,0,0,0,0,0,0
31,34,276,370,0.57,1.41,0.01,,135.0,4,E1,0,0,0,0,0,0,0
32,35,277,369,0.58,2.0,0.02,,180.0,5,E1,0,0,0,0,0,0,0
33,36,279,369,0.6,1.0,0.01,,180.0,5,E1,0,0,0,0,0,0,0
34,37,280,369,0.62,4.24,0.03,,135.0,4,E1,0,0,0,0,0,0,0
35,38,283,366,0.63,2.0,0.02,,180.0,5,E1,0,0,0,0,0,0,0
36,39,285,366,0.65,2.0,0.02,,180.0,5,E1,0,0,0,0,0,0,0
37,40,287,366,0.67,3.16,0.03,,161.57,5,E1,0,0,0,0,0,0,0
38,41,290,365,0.68,2.24,0.02,,153.43,4,E1,0,0,0,0,0,0,0
39,42,292,364,0.7,2.0,0.02,,180.0,5,E1,0,0,0,0,0,0,0
40,43,294,364,0.72,1.41,0.01,,135.0,4,E1,0,0,0,0,0,0,0
41,44,295,363,0.73,2.24,0.02,,153.43,4,E1,0,0,0,0,0,0,0
42,45,297,362,0.75,1.0,0.01,,180.0,5,E1,0,0,0,0,0,0,0
43,46,298,362,0.77,2.24,0.02,,153.43,4,E1,0,0,0,0,0,0,0
44,47,300,361,0.78,1.41,0.01,,135.0,4,E1,0,0,0,0,0,0,0
45,48,301,360,0.8,2.0,0.02,,180.0,5,E1,0,0,0,0,0,0,0
46,49,303,360,0.82,1.41,0.01,,135.0,4,E1,0,0,0,0,0,0,0
47,50,304,359,0.83,1.0,0.01,,180.0,5,E1,0,0,0,0,0,0,0
48,51,305,359,0.85,3.0,0.02,,180.0,5,E1,0,0,0,0,0,0,0
49,52,308,359,0.87,1.41,0.01,,135.0,4,E1,0,0,0,0,0,0,0
50,53,309,358,0.88,0.0,0.0,,0.0,1,E1,0,0,0,0,0,0,1
51,54,309,358,0.9,1.41,0.01,,135.0,4,E1,0,0,0,0,0,0,0
52,55,310,357,0.92,1.0,0.01,,180.0,5,E1,0,0,0,0,0,0,0
53,56,311,357,0.93,2.0,0.02,,180.0,5,E1,0,0,0,0,0,0,0
54,57,313,357,0.95,1.41,0.01,,135.0,4,E1,0,0,0,0,0,0,0
55,58,314,356,0.97,1.0,0.01,,180.0,5,E1,0,0,0,0,0,0,0
56,59,315,356,0.98,0.0,0.0,,0.0,1,E1,0,0,0,0,0,0,1
57,60,315,356,1.0,2.0,0.02,,180.0,5,E1,0,0,0,0,0,0,0
58,61,317,356,1.02,1.0,0.01,,180.0,5,E1,0,0,0,0,0,0,0
59,62,318,356,1.03,1.0,0.01,0.79,180.0,5,E1,0,0,0,0,0,0,0
60,63,319,356,1.05,1.41,0.01,0.8,135.0,4,E1,0,0,0,0,0,0,0
61,64,320,355,1.07,0.0,0.0,0.8,0.0,1,E1,0,0,0,0,0,0,1
62,65,320,355,1.08,1.0,0.01,0.81,180.0,5,E1,0,0,0,0,0,0,0
63,66,321,355,1.1,2.0,0.02,0.82,180.0,5,E1,0,0,0,0,0,0,0
64,67,323,355,1.12,0.0,0.0,0.8,0.0,1,E1,0,0,0,0,0,0,1
65,68,323,355,1.13,2.24,0.02,0.81,153.43,4,E1,0,0,0,0,0,0,0
66,69,325,354,1.15,0.0,0.0,0.8,0.0,1,E1,0,0,0,0,0,0,1
67,70,325,354,1.17,0.0,0.0,0.79,0.0,1,E1,0,0,0,0,0,0,1
68,71,325,354,1.18,1.0,0.01,0.78,180.0,5,E1,0,0,0,0,0,0,0
69,72,326,354,1.2,1.41,0.01,0.79,135.0,4,E1,0,0,0,0,0,0,0
70,73,327,353,1.22,0.0,0.0,0.77,0.0,1,E1,0,0,0,0,0,0,1
71,74,327,353,1.23,1.0,0.01,0.75,180.0,5,E1,0,0,0,0,0,0,0
72,75,328,353,1.25,1.0,0.01,0.76,180.0,5,E1,0,0,0,0,0,0,0
73,76,329,353,1.27,1.0,0.01,0.76,180.0,5,E1,0,0,0,0,0,0,0
74,77,330,353,1.28,1.0,0.01,0.76,180.0,5,E1,0,0,0,0,0,0,0
75,78,331,353,1.3,0.0,0.0,0.73,0.0,1,E1,0,0,0,0,0,0,1
76,79,331,353,1.32,1.41,0.01,0.73,135.0,4,E1,0,0,0,0,0,0,0
77,80,332,352,1.33,1.0,0.01,0.71,180.0,5,E1,0,0,0,0,0,0,0
78,81,333,352,1.35,1.0,0.01,0.71,270.0,7,E1,0,0,0,0,0,0,0
79,82,333,353,1.37,1.41,0.01,0.72,135.0,4,E1,0,0,0,0,0,0,0
80,83,334,352,1.38,2.0,0.02,0.72,180.0,5,E1,0,0,0,0,0,0,0
81,84,336,352,1.4,0.0,0.0,0.72,0.0,1,E1,0,0,0,0,0,0,1
82,85,336,352,1.42,0.0,0.0,0.7,0.0,1,E1,0,0,0,0,0,0,1
83,86,336,352,1.43,2.0,0.02,0.7,180.0,5,E1,0,0,0,0,0,0,0
84,87,338,352,1.45,1.0,0.01,0.7,270.0,7,E1,0,0,0,0,0,0,0
85,88,338,353,1.47,4.12,0.03,0.72,194.04,5,E1,0,0,0,0,0,0,0
86,89,342,354,1.48,1.0,0.01,0.72,90.0,3,E1,0,0,0,0,0,0,0
87,90,342,353,1.5,1.41,0.01,0.72,225.0,6,E1,0,0,0,0,0,0,0
88,91,343,354,1.52,2.0,0.02,0.73,180.0,5,E1,0,0,0,0,0,0,0
89,92,345,354,1.53,0.0,0.0,0.72,0.0,1,E1,0,0,0,0,0,0,1
90,93,345,354,1.55,1.41,0.01,0.71,225.0,6,E1,0,0,0,0,0,0,0
91,94,346,355,1.57,1.41,0.01,0.71,225.0,6,E1,0,0,0,0,0,0,0
92,95,347,356,1.58,1.0,0.01,0.7,180.0,5,E1,0,0,0,0,0,0,0
93,96,348,356,1.6,0.0,0.0,0.69,0.0,1,E1,0,0,0,0,0,0,1
94,97,348,356,1.62,1.41,0.01,0.67,225.0,6,E1,0,0,0,0,0,0,0
95,98,349,357,1.63,1.0,0.01,0.66,270.0,7,E1,0,0,0,0,0,0,0
96,99,349,358,1.65,1.0,0.01,0.65,90.0,3,E1,0,0,0,0,0,0,0
97,100,349,357,1.67,2.24,0.02,0.64,206.57,6,E1,0,0,0,0,0,0,0
98,101,351,358,1.68,1.41,0.01,0.63,225.0,6,E1,0,0,0,0,0,0,0
99,102,352,359,1.7,1.0,0.01,0.62,90.0,3,E1,0,0,0,0,0,0,0
100,103,352,358,1.72,5.0,0.04,0.65,306.87,8,E1,0,0,0,0,0,0,1
101,104,349,362,1.73,0.0,0.0,0.63,0.0,1,E1,0,0,0,0,0,0,1
102,105,349,362,1.75,1.41,0.01,0.63,315.0,8,E1,0,0,0,0,0,0,1
103,106,348,363,1.77,3.0,0.02,0.63,270.0,7,E1,0,0,0,0,0,0,0
104,107,348,366,1.78,1.0,0.01,0.63,0.0,1,E1,0,0,0,0,0,0,1
105,108,347,366,1.8,1.0,0.01,0.62,270.0,7,E1,0,0,0,0,0,0,0
106,109,347,367,1.82,1.0,0.01,0.62,270.0,7,E1,0,0,0,0,0,0,0
107,110,347,368,1.83,1.41,0.01,0.62,315.0,8,E1,0,0,0,0,0,0,1
108,111,346,369,1.85,0.0,0.0,0.6,0.0,1,E1,0,0,0,0,0,0,1
109,112,346,369,1.87,1.41,0.01,0.6,315.0,8,E1,0,0,0,0,0,0,1
110,113,345,370,1.88,1.41,0.01,0.61,315.0,8,E1,0,0,0,0,0,0,1
111,114,344,371,1.9,1.0,0.01,0.61,270.0,7,E1,0,0,0,0,0,0,0
112,115,344,372,1.92,0.0,0.0,0.6,0.0,1,E1,0,0,0,0,0,0,1
113,116,344,372,1.93,2.24,0.02,0.6,333.43,8,E1,0,0,0,0,0,0,1
114,117,342,373,1.95,1.0,0.01,0.6,180.0,5,E1,0,0,0,0,0,0,0
115,118,343,373,1.97,4.24,0.03,0.62,315.0,8,E1,0,0,0,0,0,0,1
116,119,340,376,1.98,1.0,0.01,0.63,0.0,1,E1,0,0,0,0,0,0,1
117,120,339,376,2.0,1.41,0.01,0.62,315.0,8,E1,0,0,0,0,0,0,1
118,121,338,377,2.02,2.0,0.02,0.63,270.0,7,E1,0,0,0,0,0,0,0
119,122,338,379,2.03,1.41,0.01,0.63,315.0,8,E1,0,0,0,0,0,0,1
120,123,337,380,2.05,1.0,0.01,0.63,0.0,1,E1,0,0,0,0,0,0,1
121,124,336,380,2.07,3.61,0.03,0.66,326.31,8,E1,0,0,0,0,0,0,1
122,125,333,382,2.08,0.0,0.0,0.65,0.0,1,E1,0,0,0,0,0,0,1
123,126,333,382,2.1,2.24,0.02,0.65,333.43,8,E1,0,0,0,0,0,0,1
124,127,331,383,2.12,1.0,0.01,0.66,270.0,7,E1,0,0,0,0,0,0,0
125,128,331,384,2.13,3.16,0.03,0.67,341.57,1,E1,0,0,0,0,0,0,1
