,frame,x,y,ts,dst_px,dst_cm,speed_cms,angle,dir,box,wall_hit_B1B2,wall_hit_B2C,wall_hit_CD1,wall_hit_D1D2,wall_hit_CE1,wall_hit_E1E2,sharp_turns
0,3,150,187,0.05,1.0,0.01,,90.0,3,B1,0,0,0,0,0,0,0
1,4,150,186,0.07,1.0,0.01,,0.0,1,B1,0,0,0,0,0,0,1
2,5,149,186,0.08,1.0,0.01,,180.0,5,B1,0,0,0,0,0,0,0
3,6,150,186,0.1,2.0,0.02,,0.0,1,B1,0,0,0,0,0,0,1
4,7,148,186,0.12,3.16,0.03,,18.43,1,B1,0,0,0,0,0,0,1
5,8,145,185,0.13,0.0,0.0,,0.0,1,B1,0,0,0,0,0,0,1
6,9,145,185,0.15,1.0,0.01,,90.0,3,B1,0,0,0,0,0,0,0
7,10,145,184,0.17,1.41,0.01,,45.0,2,B1,0,0,0,0,0,0,1
8,11,144,183,0.18,1.0,0.01,,90.0,3,B1,0,0,0,0,0,0,0
9,12,144,182,0.2,0.0,0.0,,0.0,1,B1,0,0,0,0,0,0,1
10,13,144,182,0.22,1.0,0.01,,90.0,3,B1,0,0,0,0,0,0,0
11,14,144,181,0.23,0.0,0.0,,0.0,1,B1,0,0,0,0,0,0,1
12,15,144,181,0.25,1.0,0.01,,90.0,3,B1,0,0,0,0,0,0,0
13,16,144,180,0.27,1.0,0.01,,0.0,1,B1,0,0,0,0,0,0,1
14,17,143,180,0.28,0.0,0.0,,0.0,1,B1,0,0,0,0,0,0,1
15,18,143,180,0.3,2.0,0.02,,90.0,3,B1,0,0,0,0,0,0,0
16,19,143,178,0.32,1.41,0.01,,225.0,6,B1,0,0,0,0,0,0,0
17,20,144,179,0.33,0.0,0.0,,0.0,1,B1,0,0,0,0,0,0,1
18,21,144,179,0.35,1.0,0.01,,90.0,3,B1,0,0,0,0,0,0,0
19,22,144,178,0.37,1.41,0.01,,45.0,2,B1,0,0,0,0,0,0,1
20,23,143,177,0.38,0.0,0.0,,0.0,1,B1,0,0,0,0,0,0,1
21,24,143,177,0.4,1.0,0.01,,90.0,3,B1,0,0,0,0,0,0,0
22,25,143,176,0.42,1.0,0.01,,90.0,3,B1,0,0,0,0,0,0,0
23,26,143,175,0.43,1.0,0.01,,180.0,5,B1,0,0,0,0,0,0,0
24,27,144,175,0.45,0.0,0.0,,0.0,1,B1,0,0,0,0,0,0,1
25,28,144,175,0.47,0.0,0.0,,0.0,1,B1,0,0,0,0,0,0,1
26,29,144,175,0.48,0.0,0.0,,0.0,1,B1,0,0,0,0,0,0,1
27,30,144,175,0.5,2.0,0.02,,90.0,3,B1,0,0,0,0,0,0,0
28,31,144,173,0.52,1.0,0.01,,270.0,7,B1,0,0,0,0,0,0,0
29,32,144,174,0.53,0.0,0.0,,0.0,1,B1,0,0,0,0,0,0,1
30,33,144,174,0.55,1.0,0.01,,90.0,3,B1,0,0,0,0,0,0,0
31,34,144,173,0.57,0.0,0.0,,0.0,1,B1,0,0,0,0,0,0,1
32,35,144,173,0.58,0.0,0.0,,0.0,1,B1,0,0,0,0,0,0,1
33,36,144,173,0.6,1.0,0.01,,90.0,3,B1,0,0,0,0,0,0,0
34,37,144,172,0.62,1.0,0.01,,270.0,7,B1,0,0,0,0,0,0,0
35,38,144,173,0.63,1.41,0.01,,225.0,6,B1,0,0,0,0,0,0,0
36,39,145,174,0.65,1.41,0.01,,135.0,4,B1,0,0,0,0,0,0,0
37,40,146,173,0.67,2.83,0.02,,135.0,4,B1,0,0,0,0,0,0,0
38,41,148,171,0.68,2.24,0.02,,153.43,4,B1,0,0,0,0,0,0,0
39,42,150,170,0.7,1.41,0.01,,225.0,6,B1,0,0,0,0,0,0,0
40,43,151,171,0.72,1.0,0.01,,0.0,1,B1,0,0,0,0,0,0,1
41,44,150,171,0.73,1.41,0.01,,225.0,6,B1,0,0,0,0,0,0,0
42,45,151,172,0.75,1.41,0.01,,315.0,8,B1,0,0,0,0,0,0,1
43,46,150,173,0.77,1.0,0.01,,0.0,1,B1,0,0,0,0,0,0,1
44,47,149,173,0.78,1.0,0.01,,270.0,7,B1,0,0,0,0,0,0,0
45,48,149,174,0.8,1.41,0.01,,315.0,8,B1,0,0,0,0,0,0,1
46,49,148,175,0.82,1.0,0.01,,270.0,7,B1,0,0,0,0,0,0,0
47,50,148,176,0.83,0.0,0.0,,0.0,1,B1,0,0,0,0,0,0,1
48,51,148,176,0.85,1.41,0.01,,225.0,6,B1,0,0,0,0,0,0,0
49,52,149,177,0.87,3.61,0.03,,303.69,8,B1,0,0,0,0,0,0,1
50,53,147,180,0.88,1.0,0.01,,0.0,1,B1,0,0,0,0,0,0,1
51,54,146,180,0.9,2.0,0.02,,270.0,7,B1,0,0,0,0,0,0,0
52,55,146,182,0.92,1.0,0.01,,180.0,5,B1,0,0,0,0,0,0,0
53,56,147,182,0.93,1.41,0.01,,315.0,8,B1,0,0,0,0,0,0,1
54,57,146,183,0.95,1.41,0.01,,225.0,6,B1,0,0,0,0,0,0,0
55,58,147,184,0.97,1.0,0.01,,270.0,7,B1,0,0,0,0,0,0,0
56,59,147,185,0.98,0.0,0.0,,0.0,1,B1,0,0,0,0,0,0,1
57,60,147,185,1.0,1.0,0.01,,270.0,7,B1,0,0,0,0,0,0,0
58,61,147,186,1.02,4.0,0.03,,270.0,7,B1,0,0,0,0,0,0,0
59,62,147,190,1.03,0.0,0.0,0.57,0.0,1,B1,0,0,0,0,0,0,1
60,63,147,190,1.05,0.0,0.0,0.56,0.0,1,B1,0,0,0,0,0,0,1
61,64,147,190,1.07,1.0,0.01,0.56,270.0,7,B1,0,0,0,0,0,0,0
62,65,147,191,1.08,1.0,0.01,0.56,270.0,7,B1,0,0,0,0,0,0,0
63,66,147,192,1.1,0.0,0.0,0.54,0.0,1,B1,0,0,0,0,0,0,1
64,67,147,192,1.12,2.0,0.02,0.53,270.0,7,B1,0,0,0,0,0,0,0
65,68,147,194,1.13,0.0,0.0,0.53,0.0,1,B1,0,0,0,0,0,0,1
66,69,147,194,1.15,1.0,0.01,0.53,180.0,5,B1,0,0,0,0,0,0,0
67,70,148,194,1.17,1.0,0.01,0.53,270.0,7,B1,0,0,0,0,0,0,0
68,71,148,195,1.18,2.0,0.02,0.54,270.0,7,B1,0,0,0,0,0,0,0
69,72,148,197,1.2,0.0,0.0,0.54,0.0,1,B1,0,0,0,0,0,0,1
70,73,148,197,1.22,0.0,0.0,0.53,0.0,1,B1,0,0,0,0,0,0,1
71,74,148,197,1.23,0.0,0.0,0.53,0.0,1,B1,0,0,0,0,0,0,1
72,75,148,197,1.25,0.0,0.0,0.52,0.0,1,B1,0,0,0,0,0,0,1
73,76,148,197,1.27,3.0,0.02,0.53,270.0,7,B1,0,0,0,0,0,0,0
74,77,148,200,1.28,0.0,0.0,0.53,0.0,1,B1,0,0,0,0,0,0,1
75,78,148,200,1.3,1.0,0.01,0.52,270.0,7,B1,0,0,0,0,0,0,0
76,79,148,201,1.32,0.0,0.0,0.51,0.0,1,B1,0,0,0,0,0,0,1
77,80,148,201,1.33,1.0,0.01,0.52,180.0,5,B1,0,0,0,0,0,0,0
78,81,149,201,1.35,0.0,0.0,0.51,0.0,1,B1,0,0,0,0,0,0,1
79,82,149,201,1.37,0.0,0.0,0.5,0.0,1,B1,0,0,0,0,0,0,1
80,83,149,201,1.38,1.0,0.01,0.51,270.0,7,B1,0,0,0,0,0,0,0
81,84,149,202,1.4,0.0,0.0,0.5,0.0,1,B1,0,0,0,0,0,0,1
82,85,149,202,1.42,14.14,0.11,0.6,188.13,5,B1,0,0,0,0,0,0,0
83,89,163,204,1.48,1.41,0.01,0.6,135.0,4,B1,0,0,0,0,0,0,0
84,90,164,203,1.5,1.0,0.01,0.61,90.0,3,B1,0,0,0,0,0,0,0
85,91,164,202,1.52,1.41,0.01,0.62,135.0,4,B1,0,0,0,0,0,0,0
86,92,165,201,1.53,1.0,0.01,0.63,90.0,3,B1,0,0,0,0,0,0,0
87,93,165,200,1.55,1.41,0.01,0.62,135.0,4,B1,0,0,0,0,0,0,0
88,94,166,199,1.57,0.0,0.0,0.61,0.0,1,B2,1,0,0,0,0,0,1
89,95,166,199,1.58,1.41,0.01,0.62,135.0,4,B2,0,0,0,0,0,0,0
90,96,167,198,1.6,1.0,0.01,0.62,180.0,5,B2,0,0,0,0,0,0,0
91,97,168,198,1.62,1.0,0.01,0.63,90.0,3,B2,0,0,0,0,0,0,0
92,98,168,197,1.63,1.0,0.01,0.64,90.0,3,B2,0,0,0,0,0,0,0
93,99,168,196,1.65,1.0,0.01,0.64,180.0,5,B2,0,0,0,0,0,0,0
94,100,169,196,1.67,1.41,0.01,0.64,135.0,4,B2,0,0,0,0,0,0,0
95,101,170,195,1.68,1.0,0.01,0.64,90.0,3,B2,0,0,0,0,0,0,0
96,102,170,194,1.7,0.0,0.0,0.63,0.0,1,B2,0,0,0,0,0,0,1
97,103,170,194,1.72,1.41,0.01,0.62,135.0,4,B2,0,0,0,0,0,0,0
98,104,171,193,1.73,1.0,0.01,0.61,180.0,5,B2,0,0,0,0,0,0,0
