,frame,x,y,ts,dst_px,dst_cm,speed_cms,angle,dir,box,wall_hit_B1B2,wall_hit_B2C,wall_hit_CD1,wall_hit_D1D2,wall_hit_CE1,wall_hit_E1E2,sharp_turns
0,3,353,291,0.05,0.0,0.0,,0.0,1,E1,0,0,0,0,0,0,1
1,4,353,291,0.07,2.24,0.02,,63.43,2,E1,0,0,0,0,0,0,1
2,5,352,289,0.08,2.83,0.02,,45.0,2,E1,0,0,0,0,0,0,1
3,6,350,287,0.1,1.0,0.01,,180.0,5,E1,0,0,0,0,0,0,0
4,7,351,287,0.12,1.41,0.01,,45.0,2,E1,0,0,0,0,0,0,1
5,8,350,286,0.13,1.0,0.01,,0.0,1,E1,0,0,0,0,0,0,1
6,9,349,286,0.15,1.0,0.01,,90.0,3,E1,0,0,0,0,0,0,0
7,10,349,285,0.17,1.0,0.01,,0.0,1,E1,0,0,0,0,0,0,1
8,11,348,285,0.18,2.24,0.02,,63.43,2,E1,0,0,0,0,0,0,1
9,12,347,283,0.2,0.0,0.0,,0.0,1,E1,0,0,0,0,0,0,1
10,13,347,283,0.22,2.24,0.02,,63.43,2,E1,0,0,0,0,0,0,1
11,14,346,281,0.23,2.24,0.02,,26.57,2,E1,0,0,0,0,0,0,1
12,15,344,280,0.25,1.41,0.01,,45.0,2,E1,0,0,0,0,0,0,1
13,16,343,279,0.27,1.0,0.01,,0.0,1,E1,0,0,0,0,0,0,1
14,17,342,279,0.28,0.0,0.0,,0.0,1,E1,0,0,0,0,0,0,1
15,18,342,279,0.3,1.0,0.01,,90.0,3,E1,0,0,0,0,0,0,0
16,19,342,278,0.32,1.0,0.01,,0.0,1,E1,0,0,0,0,0,0,1
17,20,341,278,0.33,1.41,0.01,,45.0,2,E1,0,0,0,0,0,0,1
18,21,340,277,0.35,0.0,0.0,,0.0,1,E1,0,0,0,0,0,0,1
19,22,340,277,0.37,1.41,0.01,,45.0,2,E1,0,0,0,0,0,0,1
20,23,339,276,0.38,0.0,0.0,,0.0,1,E1,0,0,0,0,0,0,1
21,24,339,276,0.4,1.41,0.01,,45.0,2,E1,0,0,0,0,0,0,1
22,25,338,275,0.42,1.41,0.01,,45.0,2,E1,0,0,0,0,0,0,1
23,26,337,274,0.43,0.0,0.0,,0.0,1,E1,0,0,0,0,0,0,1
24,27,337,274,0.45,1.0,0.01,,90.0,3,E1,0,0,0,0,0,0,0
25,28,337,273,0.47,2.24,0.02,,63.43,2,E1,0,0,0,0,0,0,1
26,29,336,271,0.48,2.24,0.02,,26.57,2,E1,0,0,0,0,0,0,1
27,30,334,270,0.5,1.0,0.01,,180.0,5,E1,0,0,0,0,0,0,0
28,31,335,270,0.52,2.0,0.02,,90.0,3,E1,0,0,0,0,0,0,0
29,32,335,268,0.53,1.41,0.01,,135.0,4,E1,0,0,0,0,0,0,0
30,33,336,267,0.55,2.24,0.02,,116.57,4,E1,0,0,0,0,0,0,0
31,34,337,265,0.57,4.12,0.03,,104.04,3,E1,0,0,0,0,0,0,0
32,35,338,261,0.58,2.24,0.02,,116.57,4,E1,0,0,0,0,0,0,0
33,36,339,259,0.6,2.83,0.02,,135.0,4,E1,0,0,0,0,0,0,0
34,37,341,257,0.62,0.0,0.0,,0.0,1,E1,0,0,0,0,0,0,1
35,38,341,257,0.63,2.24,0.02,,116.57,4,E1,0,0,0,0,0,0,0
36,39,342,255,0.65,2.24,0.02,,116.57,4,E1,0,0,0,0,0,0,0
37,40,343,253,0.67,2.24,0.02,,116.57,4,E1,0,0,0,0,0,0,0
38,41,344,251,0.68,0.0,0.0,,0.0,1,E1,0,0,0,0,0,0,1
39,42,344,251,0.7,4.47,0.04,,116.57,4,E1,0,0,0,0,0,0,0
40,43,346,247,0.72,0.0,0.0,,0.0,1,E1,0,0,0,0,0,0,1
41,44,346,247,0.73,3.16,0.03,,108.43,3,E1,0,0,0,0,0,0,0
42,45,347,244,0.75,0.0,0.0,,0.0,1,E1,0,0,0,0,0,0,1
43,46,347,244,0.77,1.41,0.01,,135.0,4,E1,0,0,0,0,0,0,0
44,47,348,243,0.78,1.0,0.01,,90.0,3,E1,0,0,0,0,0,0,0
45,48,348,242,0.8,1.0,0.01,,180.0,5,E1,0,0,0,0,0,0,0
46,49,349,242,0.82,1.0,0.01,,90.0,3,E1,0,0,0,0,0,0,0
47,50,349,241,0.83,0.0,0.0,,0.0,1,E1,0,0,0,0,0,0,1
48,51,349,241,0.85,2.24,0.02,,116.57,4,E1,0,0,0,0,0,0,0
49,52,350,239,0.87,1.0,0.01,,90.0,3,E1,0,0,0,0,0,0,0
50,53,350,238,0.88,0.0,0.0,,0.0,1,E1,0,0,0,0,0,0,1
51,54,350,238,0.9,1.41,0.01,,135.0,4,E1,0,0,0,0,0,0,0
52,55,351,237,0.92,1.41,0.01,,135.0,4,E1,0,0,0,0,0,0,0
53,56,352,236,0.93,1.0,0.01,,180.0,5,E1,0,0,0,0,0,0,0
54,57,353,236,0.95,1.41,0.01,,45.0,2,E1,0,0,0,0,0,0,1
55,58,352,235,0.97,4.12,0.03,,104.04,3,E1,0,0,0,0,0,0,0
56,59,353,231,0.98,1.41,0.01,,225.0,6,E1,0,0,0,0,0,0,0
57,60,354,232,1.0,1.41,0.01,,135.0,4,E1,0,0,0,0,0,0,0
58,61,355,231,1.02,3.61,0.03,,123.69,4,E1,0,0,0,0,0,0,0
59,62,357,228,1.03,0.0,0.0,0.73,0.0,1,E1,0,0,0,0,0,0,1
60,63,357,228,1.05,3.16,0.03,0.76,108.43,3,E1,0,0,0,0,0,0,0
61,64,358,225,1.07,2.0,0.02,0.76,90.0,3,E1,0,0,0,0,0,0,0
62,65,358,223,1.08,1.41,0.01,0.75,135.0,4,C,0,0,0,0,1,0,0
63,66,359,222,1.1,2.24,0.02,0.76,116.57,4,C,0,0,0,0,0,0,0
64,67,360,220,1.12,1.41,0.01,0.76,135.0,4,C,0,0,0,0,0,0,0
65,68,361,219,1.13,2.24,0.02,0.77,116.57,4,C,0,0,0,0,0,0,0
66,69,362,217,1.15,2.24,0.02,0.78,116.57,4,C,0,0,0,0,0,0,0
67,70,363,215,1.17,2.24,0.02,0.79,153.43,4,C,0,0,0,0,0,0,0
68,71,365,214,1.18,1.41,0.01,0.78,135.0,4,C,0,0,0,0,0,0,0
69,72,366,213,1.2,1.41,0.01,0.79,135.0,4,C,0,0,0,0,0,0,0
70,73,367,212,1.22,1.0,0.01,0.78,90.0,3,C,0,0,0,0,0,0,0
71,74,367,211,1.23,2.24,0.02,0.78,153.43,4,C,0,0,0,0,0,0,0
72,75,369,210,1.25,1.41,0.01,0.78,135.0,4,C,0,0,0,0,0,0,0
73,76,370,209,1.27,2.24,0.02,0.79,153.43,4,C,0,0,0,0,0,0,0
74,77,372,208,1.28,1.0,0.01,0.8,90.0,3,C,0,0,0,0,0,0,0
75,78,372,207,1.3,1.0,0.01,0.8,180.0,5,C,0,0,0,0,0,0,0
76,79,373,207,1.32,1.41,0.01,0.8,135.0,4,C,0,0,0,0,0,0,0
