,frame,x,y,ts,dst_px,dst_cm,speed_cms,angle,dir,box,wall_hit_B1B2,wall_hit_B2C,wall_hit_CD1,wall_hit_D1D2,wall_hit_CE1,wall_hit_E1E2,sharp_turns
0,3,275,207,0.05,0.0,0.0,,0.0,1,C,0,0,0,0,0,0,1
1,4,275,207,0.07,1.41,0.01,,45.0,2,C,0,0,0,0,0,0,1
2,5,274,206,0.08,2.0,0.02,,90.0,3,C,0,0,0,0,0,0,0
3,6,274,204,0.1,2.24,0.02,,26.57,2,C,0,0,0,0,0,0,1
4,7,272,203,0.12,1.41,0.01,,45.0,2,C,0,0,0,0,0,0,1
5,8,271,202,0.13,1.0,0.01,,90.0,3,C,0,0,0,0,0,0,0
6,9,271,201,0.15,2.24,0.02,,26.57,2,C,0,0,0,0,0,0,1
7,10,269,200,0.17,4.12,0.03,,345.96,1,C,0,0,0,0,0,0,1
8,11,265,201,0.18,3.16,0.03,,18.43,1,C,0,0,0,0,0,0,1
9,12,262,200,0.2,3.16,0.03,,18.43,1,C,0,0,0,0,0,0,1
10,13,259,199,0.22,2.24,0.02,,63.43,2,C,0,0,0,0,0,0,1
11,14,258,197,0.23,2.24,0.02,,63.43,2,C,0,0,0,0,0,0,1
12,15,257,195,0.25,2.0,0.02,,90.0,3,C,0,0,0,0,0,0,0
13,16,257,193,0.27,1.41,0.01,,45.0,2,C,0,0,0,0,0,0,1
14,17,256,192,0.28,0.0,0.0,,0.0,1,C,0,0,0,0,0,0,1
15,17,256,192,0.28,6.32,0.05,,71.57,3,C,0,0,0,0,0,0,1
16,18,254,186,0.3,0.0,0.0,,0.0,1,C,0,0,0,0,0,0,1
17,18,254,186,0.3,1.0,0.01,,180.0,5,C,0,0,0,0,0,0,0
18,19,255,186,0.32,0.0,0.0,,0.0,1,C,0,0,0,0,0,0,1
19,19,255,186,0.32,1.41,0.01,,45.0,2,C,0,0,0,0,0,0,1
20,20,254,185,0.33,0.0,0.0,,0.0,1,C,0,0,0,0,0,0,1
21,20,254,185,0.33,2.24,0.02,,26.57,2,C,0,0,0,0,0,0,1
22,21,252,184,0.35,0.0,0.0,,0.0,1,C,0,0,0,0,0,0,1
23,21,252,184,0.35,1.0,0.01,,90.0,3,C,0,0,0,0,0,0,0
24,22,252,183,0.37,0.0,0.0,,0.0,1,C,0,0,0,0,0,0,1
25,22,252,183,0.37,4.0,0.03,,0.0,1,C,0,0,0,0,0,0,1
26,23,248,183,0.38,0.0,0.0,,0.0,1,B2,0,1,0,0,0,0,1
27,23,248,183,0.38,5.1,0.04,,11.31,1,B2,0,0,0,0,0,0,1
28,24,243,182,0.4,0.0,0.0,,0.0,1,B2,0,0,0,0,0,0,1
29,24,243,182,0.4,2.24,0.02,,243.43,6,B2,0,0,0,0,0,0,0
30,25,244,184,0.42,0.0,0.0,,0.0,1,B2,0,0,0,0,0,0,1
31,25,244,184,0.42,3.16,0.03,,341.57,1,B2,0,0,0,0,0,0,1
32,26,241,185,0.43,0.0,0.0,,0.0,1,B2,0,0,0,0,0,0,1
33,26,241,185,0.43,0.0,0.0,,0.0,1,B2,0,0,0,0,0,0,1
34,27,241,185,0.45,0.0,0.0,,0.0,1,B2,0,0,0,0,0,0,1
35,27,241,185,0.45,2.0,0.02,,0.0,1,B2,0,0,0,0,0,0,1
36,28,239,185,0.47,0.0,0.0,,0.0,1,B2,0,0,0,0,0,0,1
